date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-01-24,DC018,SKU071,2.0,3.084555149078369,0.5714285714285714,0.26666666666666666,0.8537498983243798,4.0,8.0,1.44,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-25,DC018,SKU071,1.0,3.083728075027466,0.5714285714285714,0.26666666666666666,0.8537498983243798,4.0,8.0,1.44,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-26,DC018,SKU071,6.0,3.081371545791626,0.5714285714285714,0.26666666666666666,0.8537498983243798,4.0,8.0,1.44,2.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-27,DC018,SKU071,1.0,3.072643756866455,0.5714285714285714,0.26666666666666666,0.8537498983243799,4.0,8.0,1.44,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-28,DC018,SKU071,4.0,3.069312334060669,0.5714285714285714,0.26666666666666666,0.8537498983243799,4.0,8.0,1.44,2.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-29,DC018,SKU071,4.0,3.077233076095581,0.5714285714285714,0.26666666666666666,0.8537498983243799,4.0,8.0,1.44,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-30,DC018,SKU071,4.0,3.082224130630493,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-31,DC018,SKU071,3.0,3.0832433700561523,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-01,DC018,SKU071,1.0,3.081993818283081,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC018,SKU071,4.0,3.078275680541992,0.2857142857142857,0.26666666666666666,0.8537498983243799,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC018,SKU071,5.0,3.0700066089630127,0.2857142857142857,0.26666666666666666,0.8537498983243799,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC018,SKU071,3.0,3.0628280639648438,0.2857142857142857,0.26666666666666666,0.8537498983243799,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC018,SKU071,2.0,3.07135009765625,0.2857142857142857,0.26666666666666666,0.85374989832438,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-06,DC018,SKU071,2.0,3.077871561050415,0.0,0.26666666666666666,0.85374989832438,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC018,SKU071,1.0,3.0796234607696533,0.0,0.26666666666666666,0.85374989832438,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-08,DC018,SKU071,2.0,3.0788395404815674,0.0,0.26666666666666666,0.85374989832438,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC018,SKU071,3.0,3.075195789337158,0.0,0.26666666666666666,0.85374989832438,0.0,8.0,0.24,2.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-10,DC018,SKU071,3.0,3.068664789199829,0.0,0.26666666666666666,0.8537498983243801,0.0,8.0,0.24,2.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-11,DC018,SKU071,2.0,3.063509225845337,0.0,0.26666666666666666,0.8537498983243801,0.0,8.0,0.24,2.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-12,DC018,SKU071,4.0,3.0730576515197754,0.0,0.26666666666666666,0.8537498983243801,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-13,DC018,SKU071,2.0,3.0774946212768555,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-14,DC018,SKU071,1.0,3.0792248249053955,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC018,SKU071,3.0,3.0786118507385254,0.2857142857142857,0.3333333333333333,0.9067647005823628,2.0,10.0,0.8999999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC018,SKU071,1.0,3.074341297149658,0.2857142857142857,0.26666666666666666,0.8537498983243801,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-17,DC018,SKU071,1.0,3.0696797370910645,0.2857142857142857,0.26666666666666666,0.8537498983243801,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-18,DC018,SKU071,2.0,3.0661680698394775,0.2857142857142857,0.26666666666666666,0.8537498983243801,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC018,SKU071,4.0,3.075032949447632,0.2857142857142857,0.26666666666666666,0.8537498983243801,2.0,8.0,0.8399999999999999,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC018,SKU071,1.0,3.0786283016204834,0.0,0.26666666666666666,0.8537498983243801,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC018,SKU071,3.0,3.080674886703491,0.0,0.26666666666666666,0.8537498983243801,0.0,8.0,0.24,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC018,SKU071,5.0,3.077979326248169,0.0,0.13333333333333333,0.498887651569859,0.0,4.0,0.12,1.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC018,SKU071,4.0,3.0722978115081787,0.0,0.13333333333333333,0.498887651569859,0.0,4.0,0.12,1.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-24,DC018,SKU071,3.0,3.0657308101654053,0.0,0.13333333333333333,0.498887651569859,0.0,4.0,0.12,1.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-25,DC018,SKU071,1.0,3.061497688293457,0.0,0.13333333333333333,0.498887651569859,0.0,4.0,0.12,1.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-26,DC018,SKU071,4.0,3.0724754333496094,0.0,0.13333333333333333,0.498887651569859,0.0,4.0,0.12,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-27,DC018,SKU071,5.0,3.0771491527557373,0.14285714285714285,0.16666666666666666,0.5217491947499509,1.0,5.0,0.44999999999999996,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-28,DC018,SKU071,3.0,3.076686382293701,0.14285714285714285,0.16666666666666666,0.5217491947499509,1.0,5.0,0.44999999999999996,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-01,DC018,SKU071,3.0,3.0752360820770264,0.14285714285714285,0.1,0.39581140290126376,1.0,3.0,0.39,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-02,DC018,SKU071,1.0,3.0704729557037354,0.14285714285714285,0.1,0.39581140290126376,1.0,3.0,0.39,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-03,DC018,SKU071,2.0,3.0654890537261963,0.14285714285714285,0.1,0.39581140290126376,1.0,3.0,0.39,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-04,DC018,SKU071,5.0,3.0609612464904785,0.14285714285714285,0.1,0.39581140290126376,1.0,3.0,0.39,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-05,DC018,SKU071,2.0,3.0671119689941406,0.14285714285714285,0.1,0.39581140290126376,1.0,3.0,0.39,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-06,DC018,SKU071,1.0,3.0726873874664307,0.0,0.1,0.39581140290126376,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-07,DC018,SKU071,6.0,3.075117588043213,0.0,0.1,0.39581140290126376,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-08,DC018,SKU071,3.0,3.070514678955078,0.0,0.1,0.39581140290126376,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-09,DC018,SKU071,2.0,3.066704750061035,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-10,DC018,SKU071,3.0,3.0621719360351562,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-11,DC018,SKU071,4.0,3.0578150749206543,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-12,DC018,SKU071,4.0,3.06591534614563,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-13,DC018,SKU071,3.0,3.0706679821014404,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-14,DC018,SKU071,3.0,3.072195529937744,0.0,0.1,0.39581140290126365,0.0,3.0,0.09,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-15,DC018,SKU071,1.0,3.0705697536468506,0.0,0.03333333333333333,0.17950549357115006,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-16,DC018,SKU071,4.0,3.0688536167144775,0.0,0.03333333333333333,0.17950549357115006,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-17,DC018,SKU071,4.0,3.0623579025268555,0.0,0.03333333333333333,0.17950549357115006,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-18,DC018,SKU071,4.0,3.056819200515747,0.0,0.03333333333333333,0.17950549357115003,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-19,DC018,SKU071,1.0,3.065169095993042,0.0,0.03333333333333333,0.17950549357115003,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-20,DC018,SKU071,6.0,3.072591781616211,0.0,0.03333333333333333,0.17950549357115003,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-21,DC018,SKU071,2.0,3.071460723876953,0.0,0.03333333333333333,0.17950549357115003,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-22,DC018,SKU071,4.0,3.0704779624938965,0.0,0.03333333333333333,0.17950549357115003,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-23,DC018,SKU071,4.0,3.066524028778076,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-24,DC018,SKU071,5.0,3.060370922088623,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-25,DC018,SKU071,3.0,3.0547537803649902,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-26,DC018,SKU071,1.0,3.064577341079712,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-27,DC018,SKU071,1.0,3.0723321437835693,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-28,DC018,SKU071,3.0,3.075047016143799,0.0,0.03333333333333333,0.17950549357115,0.0,1.0,0.03,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-29,DC018,SKU071,3.0,3.0726451873779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-30,DC018,SKU071,3.0,3.068530797958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-01,DC018,SKU011,5.0,5.0,11.428571428571429,11.466666666666667,25.74067252855338,80.0,344.0,57.199999999999996,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-02,DC018,SKU011,2.0,2.0,11.428571428571429,11.466666666666667,25.74067252855338,80.0,344.0,22.88,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-03,DC018,SKU011,1.0,1.0,9.714285714285714,11.133333333333333,25.822126601467627,68.0,334.0,10.139999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-04,DC018,SKU011,3.0,3.0,9.142857142857142,11.133333333333333,25.822126601467627,64.0,334.0,29.219999999999995,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-05,DC018,SKU011,6.0,6.0,0.0,9.133333333333333,24.234594190032468,0.0,274.0,16.439999999999998,74.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-06,DC018,SKU011,3.0,3.0,0.0,8.9,24.287651183265947,0.0,267.0,8.01,74.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-07,DC018,SKU011,3.0,3.0,0.0,8.9,24.287651183265943,0.0,267.0,8.01,14.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-08,DC018,SKU011,5.0,5.0,8.571428571428571,10.9,25.889959443768937,60.0,327.0,46.349999999999994,14.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-09,DC018,SKU011,1.0,1.0,8.571428571428571,10.9,25.889959443768937,60.0,327.0,9.27,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-10,DC018,SKU011,3.0,3.0,10.571428571428571,11.366666666666667,25.815348578359767,74.0,341.0,32.42999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-11,DC018,SKU011,6.0,6.0,10.571428571428571,11.366666666666667,25.815348578359767,74.0,341.0,64.85999999999999,66.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-12,DC018,SKU011,2.0,2.0,10.571428571428571,11.133333333333333,25.885302565140865,74.0,334.0,21.479999999999997,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-13,DC018,SKU011,1.0,1.0,10.571428571428571,11.133333333333333,25.885302565140865,74.0,334.0,10.739999999999998,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-14,DC018,SKU011,2.0,2.0,10.571428571428571,11.133333333333333,25.885302565140865,74.0,334.0,21.479999999999997,66.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-15,DC018,SKU011,3.0,3.078803300857544,2.0,11.133333333333333,25.885302565140865,14.0,334.0,14.22,66.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-16,DC018,SKU011,3.0,3.084211826324463,2.0,11.133333333333333,25.88530256514087,14.0,334.0,14.22,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-17,DC018,SKU011,1.0,3.085210084915161,9.428571428571429,12.933333333333334,27.697091704525374,66.0,388.0,31.44,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-18,DC018,SKU011,1.0,3.0846965312957764,9.428571428571429,11.933333333333334,27.6042669809498,66.0,358.0,30.54,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-19,DC018,SKU011,5.0,3.082075834274292,9.428571428571429,11.933333333333334,27.6042669809498,66.0,358.0,30.54,88.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-20,DC018,SKU011,7.0,3.0735819339752197,9.428571428571429,11.933333333333334,27.6042669809498,66.0,358.0,30.54,88.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-21,DC018,SKU011,4.0,3.0663180351257324,9.428571428571429,11.333333333333334,27.66144529043188,66.0,340.0,30.0,28.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-22,DC018,SKU011,4.0,3.075237989425659,18.0,13.333333333333334,28.910590139639524,126.0,400.0,49.800000000000004,28.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-23,DC018,SKU011,1.0,3.081369638442993,18.0,13.333333333333334,28.91059013963952,126.0,400.0,49.800000000000004,28.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-24,DC018,SKU011,1.0,3.0847995281219482,8.571428571428571,9.333333333333334,21.13028369163294,60.0,280.0,26.4,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-25,DC018,SKU011,4.0,3.0847890377044678,12.571428571428571,10.266666666666667,21.314992115618736,88.0,308.0,35.64,85.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-26,DC018,SKU011,8.0,3.0795931816101074,12.571428571428571,9.866666666666667,21.391171595362003,88.0,296.0,35.279999999999994,168.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,150.0
2019-01-27,DC018,SKU011,1.0,3.0706093311309814,12.571428571428571,9.733333333333333,21.439734658391234,88.0,292.0,35.16,24.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-28,DC018,SKU011,2.0,3.067737579345703,12.571428571428571,7.6,18.97647666630101,88.0,228.0,33.239999999999995,61.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-29,DC018,SKU011,4.0,3.077657699584961,7.428571428571429,8.4,19.144363835517403,52.0,252.0,23.160000000000004,83.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-30,DC018,SKU011,3.0,3.0825912952423096,16.142857142857142,10.433333333333334,21.266065822233212,113.0,313.0,43.29,83.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-31,DC018,SKU011,2.0,3.084122896194458,16.142857142857142,10.433333333333334,21.266065822233216,113.0,313.0,43.29,77.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-01,DC018,SKU011,4.0,3.083275556564331,13.0,10.633333333333333,21.195099014211337,91.0,319.0,36.87,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC018,SKU011,3.0,3.076575517654419,24.0,13.2,24.201101903288063,168.0,396.0,62.279999999999994,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC018,SKU011,2.0,3.069326400756836,24.0,13.2,24.201101903288063,168.0,396.0,62.279999999999994,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC018,SKU011,3.0,3.064640760421753,24.0,13.2,24.201101903288066,168.0,396.0,62.279999999999994,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC018,SKU011,5.0,3.0729687213897705,20.571428571428573,13.2,24.201101903288066,144.0,396.0,55.08,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-06,DC018,SKU011,4.0,3.076488494873047,11.857142857142858,13.2,24.20110190328807,83.0,396.0,36.78,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC018,SKU011,3.0,3.077000856399536,11.857142857142858,11.2,22.68244548838007,83.0,336.0,34.980000000000004,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-08,DC018,SKU011,1.0,3.0755813121795654,11.0,11.2,22.68244548838007,77.0,336.0,33.17999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC018,SKU011,3.0,3.0738823413848877,0.0,10.733333333333333,22.763909057004145,0.0,322.0,9.66,82.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-10,DC018,SKU011,1.0,3.0679452419281006,0.0,10.733333333333333,22.763909057004145,0.0,322.0,9.66,82.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-11,DC018,SKU011,1.0,3.0646026134490967,0.0,10.733333333333333,22.763909057004145,0.0,322.0,9.66,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-12,DC018,SKU011,3.0,3.074774980545044,11.714285714285714,13.466666666666667,26.003504037383543,82.0,404.0,36.72,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-13,DC018,SKU011,3.0,3.0793068408966064,11.714285714285714,13.466666666666667,26.003504037383543,82.0,404.0,36.72,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-14,DC018,SKU011,3.0,3.079542875289917,11.714285714285714,13.466666666666667,26.003504037383543,82.0,404.0,36.72,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC018,SKU011,2.0,3.07710337638855,20.285714285714285,15.466666666666667,27.17196267396883,142.0,464.0,56.51999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC018,SKU011,6.0,3.073986053466797,20.285714285714285,13.266666666666667,25.61891662207613,142.0,398.0,54.53999999999999,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-17,DC018,SKU011,4.0,3.065847158432007,20.285714285714285,13.266666666666667,25.61891662207613,142.0,398.0,54.53999999999999,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-18,DC018,SKU011,2.0,3.060647487640381,20.285714285714285,13.266666666666667,25.61891662207613,142.0,398.0,54.53999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC018,SKU011,3.0,3.07098126411438,17.142857142857142,15.266666666666667,26.81906452921545,120.0,458.0,49.739999999999995,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC018,SKU011,4.0,3.0769991874694824,17.142857142857142,15.266666666666667,26.81906452921545,120.0,458.0,49.739999999999995,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC018,SKU011,4.0,3.077479124069214,17.142857142857142,13.266666666666667,25.61891662207613,120.0,398.0,47.94,17.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC018,SKU011,5.0,3.075068473815918,8.571428571428571,13.266666666666667,25.61891662207613,60.0,398.0,29.939999999999998,17.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC018,SKU011,5.0,3.0705482959747314,8.571428571428571,13.266666666666667,25.61891662207613,60.0,398.0,29.939999999999998,17.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-24,DC018,SKU011,3.0,3.063957691192627,8.571428571428571,12.333333333333334,25.5751615613448,60.0,370.0,29.099999999999998,17.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-25,DC018,SKU011,2.0,3.060112714767456,8.571428571428571,12.333333333333334,25.575161561344803,60.0,370.0,29.099999999999998,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-26,DC018,SKU011,2.0,3.070784568786621,2.4285714285714284,12.9,25.483785694698764,17.0,387.0,16.71,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-27,DC018,SKU011,2.0,3.077526330947876,2.4285714285714284,12.9,25.483785694698764,17.0,387.0,16.71,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-28,DC018,SKU011,3.0,3.079288959503174,2.4285714285714284,12.1,25.499477118822128,17.0,363.0,15.99,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-01,DC018,SKU011,3.0,3.0769760608673096,2.4285714285714284,10.066666666666666,23.90109249013992,17.0,302.0,14.16,12.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-02,DC018,SKU011,4.0,3.071441411972046,2.4285714285714284,10.066666666666666,23.90109249013992,17.0,302.0,14.16,150.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,150.0
2019-03-03,DC018,SKU011,1.0,3.063638210296631,2.4285714285714284,9.866666666666667,23.95931737109571,17.0,296.0,13.98,12.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
